shipment_id,order_id,vendor_id,origin,destination,ship_date,promised_date,actual_date,status,sku,quantity,cost_inr,weight_kg,distance_km,delay_days,lateness_flag,exception_note,vendor_reliability_sim,delay_probability_sim
SHP100136,ORD200136,V008,Jabalpur,Nashik,2025-01-18,2025-01-23,2025-01-22,delivered_early,SKU0260,3,2463.45,724.6747338497148,1310.186092631835,0,0,,0.634,0.546
SHP100137,ORD200137,V020,Mangalore,Guwahati,2025-06-04,2025-06-09,2025-06-09,delivered_on_time,SKU0168,4,837.88,265.8008881734128,549.8795952020217,0,0,,0.776,0.378
SHP100138,ORD200138,V026,Salem,Agra,2025-02-08,2025-02-11,,in_transit,SKU0284,5,4825.87,1804.9197500227215,2182.1876075293453,3,1,route diversion,0.65,0.551
SHP100139,ORD200139,V013,Guwahati,Jamshedpur,2025-11-24,2025-11-26,2025-12-04,delivered_delayed,SKU0482,3,2634.14,715.9332201420997,1236.813295747335,9,1,festival rush,0.676,0.486
SHP100140,ORD200140,V044,Durgapur,Kanpur,2025-07-26,2025-07-30,2025-08-05,delivered_delayed,SKU0316,5,2326.12,801.8282884874012,1203.606831152324,7,1,monsoon disruption,0.682,0.529
SHP100141,ORD200141,V026,Jalandhar,Mumbai,2025-08-05,2025-08-13,2025-08-20,delivered_delayed,SKU0156,3,2856.4,1138.8194614999497,1362.9831247901707,9,1,monsoon disruption,0.653,0.595
SHP100142,ORD200142,V014,Amritsar,Raipur,2025-01-28,2025-01-30,2025-01-30,delivered_on_time,SKU0311,1,3458.14,874.7682296950552,1067.1799885913438,0,0,,0.685,0.412
SHP100143,ORD200143,V042,Meerut,Gurgaon,2025-03-13,2025-03-15,2025-03-21,delivered_delayed,SKU0227,1,3903.42,1337.1751748036083,1725.2618156936105,7,1,festival rush,0.713,0.402
SHP100144,ORD200144,V044,Indore,Aurangabad,2025-07-17,2025-07-22,2025-07-23,delivered_delayed,SKU0243,5,2386.09,826.3685201597444,1357.058441957049,1,1,monsoon disruption,0.682,0.521
SHP100145,ORD200145,V043,Hyderabad,Nashik,2025-07-26,2025-07-30,2025-08-05,delivered_delayed,SKU0264,1,834.78,310.89250484511314,537.3935276743555,7,1,monsoon disruption,0.648,0.498
SHP100146,ORD200146,V043,Siliguri,Rourkela,2025-08-01,2025-08-04,2025-08-04,delivered_on_time,SKU0172,4,4547.19,1234.4975048501146,1748.5679995878122,0,0,,0.738,0.356
SHP100147,ORD200147,V006,Bikaner,Patna,2025-04-29,2025-05-02,2025-05-02,delivered_on_time,SKU0345,4,2286.7,611.2589264763426,878.2568937678831,0,0,,0.631,0.592
SHP100148,ORD200148,V020,Bhopal,Nagpur,2025-05-27,2025-06-03,2025-06-05,delivered_delayed,SKU0076,6,2943.3,1057.9115305040107,1480.5487151537934,2,1,route diversion,0.696,0.404
SHP100149,ORD200149,V002,Bengaluru,Vadodara,2025-01-05,2025-01-09,2025-01-09,delivered_on_time,SKU0244,5,299.3,104.2110423016013,200.0,0,0,,0.738,0.418
SHP100150,ORD200150,V040,Shimla,Kolkata,2025-01-12,2025-01-17,2025-01-20,delivered_delayed,SKU0234,2,4287.94,1483.018248968938,1953.1694467803377,3,1,terrain difficulty,0.747,0.515
SHP100151,ORD200151,V027,Siliguri,Dehradun,2024-12-20,2024-12-25,2025-01-01,delivered_delayed,SKU0100,1,4663.02,1635.1147464924295,1521.9901155470661,6,1,vendor capacity issue,0.665,0.474
SHP100152,ORD200152,V032,Mysore,Patna,2025-05-16,2025-05-22,2025-05-22,delivered_on_time,SKU0076,2,2513.85,752.4759926829955,1601.086474860898,0,0,,0.655,0.471
SHP100153,ORD200153,V042,Salem,Mumbai,2025-10-30,2025-11-09,2025-11-13,delivered_delayed,SKU0458,4,276.35,100.0,200.0,4,1,staffing shortage,0.7,0.551
SHP100154,ORD200154,V050,Amritsar,Bhopal,2025-06-12,2025-06-18,2025-06-18,delivered_on_time,SKU0091,3,2735.72,951.9948779993001,1820.0291540251403,0,0,,0.688,0.43
SHP100155,ORD200155,V045,Aurangabad,Noida,2025-08-07,2025-08-10,2025-08-15,delivered_delayed,SKU0026,1,1217.71,362.4096900710889,744.4496087319754,6,1,monsoon disruption,0.638,0.503
SHP100156,ORD200156,V036,Patna,Ahmedabad,2025-03-03,2025-03-08,2025-03-08,delivered_on_time,SKU0234,5,3959.75,1689.3166976919392,1723.9495080442653,0,0,,0.615,0.519
SHP100157,ORD200157,V009,Noida,Jamshedpur,2025-09-17,2025-09-20,2025-09-24,delivered_delayed,SKU0272,4,4964.3,1772.379105130786,1949.9970774805017,5,1,hub congestion,0.558,0.625
SHP100158,ORD200158,V049,Jodhpur,Siliguri,2025-02-11,2025-02-20,2025-02-23,delivered_delayed,SKU0418,4,1731.41,474.0049272620848,832.1942954433746,2,1,vehicle breakdown,0.606,0.612
SHP100159,ORD200159,V036,Jodhpur,Lucknow,2025-05-26,2025-05-29,2025-05-29,delivered_on_time,SKU0381,2,3658.74,1339.6879475026467,1791.082520996154,0,0,,0.646,0.485
SHP100160,ORD200160,V031,Jodhpur,Vadodara,2025-01-21,2025-01-28,2025-02-03,delivered_delayed,SKU0385,2,82.12,100.0,200.0,5,1,staffing shortage,0.74,0.403
SHP100161,ORD200161,V041,Ludhiana,Kolhapur,2025-02-07,2025-02-09,2025-02-10,delivered_delayed,SKU0249,5,129.38,100.0,200.0,0,1,vehicle breakdown,0.699,0.467
SHP100162,ORD200162,V018,Jodhpur,Kolkata,2025-04-20,2025-04-30,2025-05-02,delivered_delayed,SKU0366,1,1779.17,696.1235914817969,1022.3813367124498,1,1,vehicle breakdown,0.578,0.659
SHP100163,ORD200163,V019,Patna,Agra,2025-09-17,2025-09-20,2025-09-22,delivered_delayed,SKU0172,1,2961.06,865.5155207210743,1559.0952290538003,2,1,monsoon disruption,0.555,0.638
SHP100164,ORD200164,V035,Hyderabad,Jaipur,2025-01-04,2025-01-13,2025-01-14,delivered_delayed,SKU0078,1,2656.17,1013.3345386607446,1237.6702596586024,0,1,vendor capacity issue,0.682,0.445
SHP100165,ORD200165,V025,Salem,Jaipur,2025-03-25,2025-03-28,2025-03-27,delivered_early,SKU0362,2,2094.62,741.4376259256529,898.16454023483,0,0,,0.564,0.641
SHP100166,ORD200166,V014,Kolkata,Amritsar,2025-01-20,2025-01-25,2025-02-02,delivered_delayed,SKU0209,5,1036.25,388.0096587063812,498.9662936263987,7,1,hub congestion,0.698,0.481
SHP100167,ORD200167,V035,Noida,Guwahati,2025-11-12,2025-11-15,2025-11-15,delivered_on_time,SKU0032,4,2247.47,962.30593290293,940.1388943555093,0,0,,0.602,0.559
SHP100168,ORD200168,V014,Guwahati,Kochi,2025-09-19,2025-09-22,2025-09-28,delivered_delayed,SKU0464,5,1311.35,421.0271813706484,663.3383582535592,8,1,monsoon disruption,0.684,0.409
SHP100169,ORD200169,V050,Dhanbad,Warangal,2025-11-03,2025-11-05,2025-11-06,delivered_delayed,SKU0011,5,4197.24,1240.8994210756084,2134.480666715241,1,1,festival rush,0.766,0.329
SHP100170,ORD200170,V031,Mumbai,Vijayawada,2025-04-14,2025-04-20,2025-04-21,delivered_delayed,SKU0153,2,1460.59,421.90253929499613,768.5197041172705,1,1,vendor capacity issue,0.765,0.388
SHP100171,ORD200171,V027,Kolhapur,Bikaner,2025-11-20,2025-11-24,2025-11-24,delivered_on_time,SKU0377,1,2187.25,639.8642810438006,1479.9463710554762,0,1,staffing shortage,0.656,0.468
SHP100172,ORD200172,V035,Raipur,Bhopal,2025-07-26,2025-07-29,2025-07-31,delivered_delayed,SKU0250,1,870.03,286.65595998792236,423.4919120519781,2,1,vehicle breakdown,0.602,0.572
SHP100173,ORD200173,V015,Ludhiana,Jodhpur,2025-06-15,2025-06-18,2025-06-22,delivered_delayed,SKU0249,3,1876.62,657.5506309490205,1126.8348449403145,5,1,vehicle breakdown,0.598,0.598
SHP100174,ORD200174,V025,Rajkot,Jamshedpur,2025-07-20,2025-07-24,2025-07-27,delivered_delayed,SKU0348,3,3946.26,1370.0146916882043,2063.731156118933,3,1,weather disruption,0.655,0.567
SHP100175,ORD200175,V026,Jabalpur,Lucknow,2025-09-16,2025-09-22,2025-09-24,delivered_delayed,SKU0431,2,3324.8,1245.7776099864152,1583.188534504802,2,1,vehicle breakdown,0.59,0.696
SHP100176,ORD200176,V009,Rourkela,Kolhapur,2025-04-07,2025-04-13,2025-04-13,delivered_on_time,SKU0014,2,2480.67,828.5026701562383,1210.7755173810074,0,0,,0.538,0.609
SHP100177,ORD200177,V026,Dhanbad,Dehradun,2025-04-02,2025-04-08,2025-04-08,delivered_on_time,SKU0340,3,3827.71,1554.0886794571252,1891.3379565363364,0,0,,0.632,0.545
SHP100178,ORD200178,V002,Hyderabad,Mangalore,2025-07-28,2025-08-02,2025-08-02,delivered_on_time,SKU0220,3,4484.54,1435.5034589202194,2367.7329476015498,0,0,,0.696,0.534
SHP100179,ORD200179,V009,Noida,Kanpur,2025-08-23,2025-08-25,2025-08-31,delivered_delayed,SKU0026,5,4250.91,1995.129715597374,1717.6563765923026,7,1,monsoon disruption,0.555,0.616
SHP100180,ORD200180,V017,Kochi,Meerut,2025-12-01,2025-12-07,2025-12-09,delivered_delayed,SKU0109,5,2780.81,1013.9297675335869,982.92168083124,1,1,hub congestion,0.613,0.483
SHP100181,ORD200181,V021,Rajkot,Shimla,2025-06-23,2025-06-25,2025-06-25,delivered_on_time,SKU0451,1,4754.69,1381.12074357082,2688.44312737782,0,1,hub congestion,0.768,0.422
SHP100182,ORD200182,V025,Ludhiana,Shimla,2025-04-23,2025-04-28,2025-05-01,delivered_delayed,SKU0488,4,3050.32,853.4450930990447,1799.1165088999267,3,1,missing documentation,0.622,0.598
SHP100183,ORD200183,V027,Vadodara,Hyderabad,2025-10-21,2025-10-24,2025-10-24,delivered_on_time,SKU0241,6,1662.05,594.1113305544135,954.9534035909898,0,0,,0.628,0.525
SHP100184,ORD200184,V002,Durgapur,Kolhapur,2025-05-21,2025-05-23,2025-05-28,delivered_delayed,SKU0027,1,3784.97,1219.3666697379272,1951.1414441075692,5,1,customs delay,0.673,0.501
SHP100185,ORD200185,V023,Bhopal,Mangalore,2025-07-20,2025-07-25,2025-07-28,delivered_delayed,SKU0036,3,2005.69,740.1665158831117,1156.7264763036787,3,1,monsoon disruption,0.696,0.518
SHP100186,ORD200186,V049,Delhi,Vadodara,2025-10-10,2025-10-14,2025-10-17,delivered_delayed,SKU0103,3,3923.97,1400.8385120848925,2241.9324095220486,3,1,festival rush,0.608,0.599
SHP100187,ORD200187,V040,Jaipur,Vadodara,2025-07-29,2025-08-04,2025-08-04,delivered_on_time,SKU0065,3,2432.16,801.8634215896229,1407.6440621675881,0,0,,0.725,0.437
SHP100188,ORD200188,V031,Mangalore,Ahmedabad,2025-05-28,2025-06-06,2025-06-06,delivered_on_time,SKU0289,2,2234.49,650.2223952456663,925.181463011926,0,0,,0.7,0.471
SHP100189,ORD200189,V014,Noida,Warangal,2025-05-08,2025-05-15,2025-05-15,delivered_on_time,SKU0132,1,286.28,100.0,200.0,0,0,,0.675,0.532
SHP100190,ORD200190,V050,Vijayawada,Lucknow,2025-10-18,2025-10-24,2025-10-24,delivered_on_time,SKU0311,6,4530.17,1408.9172346463938,2089.0565255440265,0,1,hub congestion,0.754,0.339
SHP100191,ORD200191,V039,Durgapur,Warangal,2025-05-16,2025-05-18,2025-05-18,delivered_on_time,SKU0059,3,3425.43,1288.4867061019727,1706.7601949649302,0,0,,0.539,0.667
SHP100192,ORD200192,V050,Lucknow,Meerut,2025-03-13,2025-03-15,2025-03-15,delivered_on_time,SKU0056,4,2660.5,915.3131536462537,1265.8868841264543,0,0,,0.774,0.328
SHP100193,ORD200193,V038,Delhi,Meerut,2025-07-28,2025-08-03,2025-08-10,delivered_delayed,SKU0295,5,1606.33,435.3899547129119,501.70660200620296,9,1,monsoon disruption,0.555,0.581
SHP100194,ORD200194,V044,Kochi,Guwahati,2025-06-05,2025-06-11,2025-06-11,delivered_on_time,SKU0483,1,759.92,259.8868491253082,510.7948649813737,0,0,,0.673,0.476
SHP100195,ORD200195,V046,Nagpur,Kolkata,2025-03-30,2025-04-07,2025-04-08,delivered_delayed,SKU0304,4,3424.83,1207.5923260808356,1618.5589075884466,1,1,festival rush,0.648,0.504
SHP100196,ORD200196,V007,Salem,Nashik,2025-10-21,2025-10-26,2025-10-27,delivered_delayed,SKU0436,3,647.41,187.19242619478456,334.8860566336085,1,1,staffing shortage,0.585,0.623
SHP100197,ORD200197,V037,Bengaluru,Vijayawada,2025-01-28,2025-01-30,2025-01-30,delivered_on_time,SKU0273,3,2982.75,1017.1761779879511,1862.5928502198515,0,0,,0.604,0.591
SHP100198,ORD200198,V028,Mangalore,Vijayawada,2025-09-01,2025-09-08,2025-09-08,delivered_on_time,SKU0036,6,4490.43,1509.8791087785737,1192.2216171773896,0,0,,0.591,0.6
SHP100199,ORD200199,V033,Tiruchirappalli,Rajkot,2025-09-28,2025-10-05,2025-10-05,delivered_on_time,SKU0007,2,1379.34,380.9527674695154,619.0900174717299,0,0,,0.631,0.519
SHP100200,ORD200200,V027,Faridabad,Pune,2025-03-30,2025-04-02,2025-04-04,delivered_delayed,SKU0222,3,4272.55,1500.6165526561363,1970.8772092766608,2,1,vendor capacity issue,0.68,0.521
SHP100201,ORD200201,V024,Siliguri,Noida,2025-03-18,2025-03-25,2025-03-29,delivered_delayed,SKU0363,5,1188.95,429.6539047979423,554.4894171461457,4,1,hub congestion,0.685,0.533
SHP100202,ORD200202,V010,Amritsar,Kanpur,2025-03-30,2025-04-02,2025-04-03,delivered_delayed,SKU0376,2,3427.02,1327.921913569327,1654.055798389147,1,1,festival rush,0.747,0.411
SHP100203,ORD200203,V034,Tiruchirappalli,Ludhiana,2025-02-26,2025-03-07,2025-03-07,delivered_on_time,SKU0316,1,2466.64,952.1808480149019,1590.276057923599,0,0,,0.611,0.571
SHP100204,ORD200204,V035,Shimla,Gurgaon,2025-06-12,2025-06-14,2025-06-15,delivered_delayed,SKU0239,4,1373.32,363.17428851319175,779.1474543213708,1,1,monsoon disruption,0.605,0.611
SHP100205,ORD200205,V047,Dhanbad,Ludhiana,2025-03-30,2025-04-02,2025-04-07,delivered_delayed,SKU0166,3,1857.56,532.0833526094299,1106.7407993594168,5,1,vendor capacity issue,0.569,0.624
SHP100206,ORD200206,V016,Hyderabad,Agra,2024-12-09,2024-12-19,2024-12-19,delivered_on_time,SKU0452,2,4453.53,1599.1962506785892,2247.7501544118104,0,0,,0.636,0.549
SHP100207,ORD200207,V029,Patna,Shimla,2025-04-16,2025-04-23,2025-04-23,delivered_on_time,SKU0238,4,1509.22,541.8441349751196,543.4138211296287,0,0,,0.589,0.674
SHP100208,ORD200208,V037,Rourkela,Jamshedpur,2025-07-15,2025-07-18,2025-07-18,delivered_on_time,SKU0195,3,1806.84,648.810438076261,527.6520209016788,0,1,vehicle breakdown,0.578,0.539
SHP100209,ORD200209,V022,Delhi,Thane,2025-01-30,2025-02-03,2025-02-03,delivered_on_time,SKU0436,2,1619.56,851.8398239835713,562.0832427762979,0,0,,0.772,0.431
SHP100210,ORD200210,V021,Kanpur,Thane,2025-11-15,2025-11-21,2025-11-23,delivered_delayed,SKU0109,6,3590.07,1299.166844786211,1924.1934061555303,2,1,staffing shortage,0.703,0.478
SHP100211,ORD200211,V023,Vadodara,Varanasi,2025-07-19,2025-07-22,2025-07-22,delivered_on_time,SKU0144,2,3957.15,1543.730178652033,1991.1467518601446,0,0,,0.715,0.396
SHP100212,ORD200212,V039,Salem,Ludhiana,2025-07-20,2025-07-25,2025-07-28,delivered_delayed,SKU0285,5,748.07,285.03967162748467,358.3132880172778,3,1,monsoon disruption,0.572,0.655
SHP100213,ORD200213,V034,Nagpur,Hyderabad,2025-04-12,2025-04-21,2025-04-24,delivered_delayed,SKU0124,2,502.07,183.70886694382176,232.52985924329795,2,1,vehicle breakdown,0.644,0.499
SHP100214,ORD200214,V047,Guwahati,Thane,2025-04-16,2025-04-18,2025-04-21,delivered_delayed,SKU0285,7,3096.26,983.278889096161,2171.011304518036,3,1,vehicle breakdown,0.632,0.456
SHP100215,ORD200215,V049,Patna,Warangal,2025-01-29,2025-01-31,2025-01-31,delivered_on_time,SKU0244,5,4804.37,1783.7751143597286,2006.8316674620355,0,0,,0.578,0.629
SHP100216,ORD200216,V042,Warangal,Faridabad,2025-05-28,2025-06-06,2025-06-10,delivered_delayed,SKU0230,3,4165.69,1227.5958199359823,2469.3458230148103,4,1,hub congestion,0.721,0.456
SHP100217,ORD200217,V002,Hyderabad,Nashik,2025-07-13,2025-07-19,2025-07-23,delivered_delayed,SKU0114,4,1488.99,478.6989731375097,744.77983426059,5,1,monsoon disruption,0.658,0.513
SHP100218,ORD200218,V045,Patna,Meerut,2025-05-16,2025-05-20,2025-05-20,delivered_on_time,SKU0340,4,4941.82,1527.3443689366923,2440.7947901865723,0,0,,0.653,0.5
SHP100219,ORD200219,V038,Vijayawada,Faridabad,2025-06-23,2025-06-29,2025-07-06,delivered_delayed,SKU0284,6,1887.77,636.9846438721326,1166.007106515223,9,1,monsoon disruption,0.591,0.53
SHP100220,ORD200220,V034,Varanasi,Jodhpur,2025-08-11,2025-08-16,2025-08-22,delivered_delayed,SKU0382,8,70.78,100.0,200.0,8,1,weather disruption,0.653,0.534
SHP100221,ORD200221,V023,Salem,Noida,2025-10-27,2025-11-06,2025-11-08,delivered_delayed,SKU0139,1,1026.17,246.25009053257298,488.5031533828486,2,1,vendor capacity issue,0.708,0.42
SHP100222,ORD200222,V017,Bhopal,Ahmedabad,2025-06-28,2025-06-30,2025-06-30,delivered_on_time,SKU0370,5,2643.09,971.7223723288488,1532.7814715201714,0,1,hub congestion,0.521,0.686
SHP100223,ORD200223,V013,Meerut,Ahmedabad,2025-06-09,2025-06-11,2025-06-16,delivered_delayed,SKU0381,2,1940.1,490.2584969152478,1040.648563170732,6,1,hub congestion,0.643,0.554
SHP100224,ORD200224,V013,Indore,Bikaner,2025-04-09,2025-04-11,2025-04-14,delivered_delayed,SKU0248,6,2050.97,635.2607617277589,1027.010334858497,3,1,weather disruption,0.692,0.5
SHP100225,ORD200225,V018,Jabalpur,Dhanbad,2025-08-19,2025-08-29,2025-09-06,delivered_delayed,SKU0390,2,1707.4,662.0970457964373,888.5744889092607,10,1,weather disruption,0.633,0.527
SHP100226,ORD200226,V007,Nagpur,Nashik,2025-09-27,2025-09-30,2025-09-30,delivered_on_time,SKU0117,4,1276.29,429.5319972785674,550.3351229701682,0,0,,0.623,0.446
SHP100227,ORD200227,V024,Kanpur,Meerut,2025-09-13,2025-09-17,2025-09-17,delivered_on_time,SKU0008,3,2534.4,708.2281817407984,1189.62216975417,0,0,,0.63,0.539
SHP100228,ORD200228,V046,Kolhapur,Surat,2025-10-28,2025-11-04,2025-11-06,delivered_delayed,SKU0141,6,3778.28,1124.295781735529,1669.7597335215946,2,1,festival rush,0.677,0.45
SHP100229,ORD200229,V003,Chennai,Dehradun,2025-03-15,2025-03-17,2025-03-17,delivered_on_time,SKU0150,4,2571.54,944.5606397647738,1517.5626281365624,0,0,,0.69,0.575
SHP100230,ORD200230,V045,Surat,Tiruchirappalli,2025-06-23,2025-06-27,2025-06-27,delivered_on_time,SKU0445,1,3086.46,916.1076302935163,1513.8465564927133,0,0,,0.65,0.554
SHP100231,ORD200231,V049,Faridabad,Pune,2025-08-04,2025-08-11,2025-08-11,delivered_on_time,SKU0447,3,4530.41,1559.1689746080704,1677.2873405743783,0,0,,0.597,0.641
SHP100232,ORD200232,V001,Dehradun,Agra,2025-04-30,2025-05-06,2025-05-08,delivered_delayed,SKU0241,3,3916.16,1314.3099974945526,1674.770408413764,2,1,vehicle breakdown,0.757,0.434
SHP100233,ORD200233,V031,Jodhpur,Rajkot,2025-03-14,2025-03-20,2025-03-21,delivered_delayed,SKU0095,3,3985.01,1198.504971606034,717.5948396183016,1,1,vendor capacity issue,0.711,0.4
SHP100234,ORD200234,V017,Gurgaon,Ahmedabad,2025-06-26,2025-07-03,2025-07-08,delivered_delayed,SKU0421,3,3620.21,1594.8130582474885,1631.0882937740228,6,1,monsoon disruption,0.587,0.637
SHP100235,ORD200235,V005,Mysore,Thane,2025-04-10,2025-04-18,2025-04-23,delivered_delayed,SKU0038,5,4903.22,1789.818888097173,2470.0682036085645,5,1,weather disruption,0.681,0.479
SHP100236,ORD200236,V010,Jaipur,Dhanbad,2025-06-12,2025-06-15,2025-06-19,delivered_delayed,SKU0486,1,429.01,100.0,208.66463594775794,5,1,monsoon disruption,0.752,0.457
SHP100237,ORD200237,V006,Patna,Ahmedabad,2025-10-29,2025-10-31,2025-10-31,delivered_on_time,SKU0286,1,4950.12,1696.1885616313218,3000.0,0,1,hub congestion,0.641,0.498
SHP100238,ORD200238,V049,Guwahati,Rourkela,2025-11-21,2025-11-23,2025-11-25,delivered_delayed,SKU0306,4,2696.96,809.7460854655791,1503.5298596106218,2,1,festival rush,0.589,0.591
SHP100239,ORD200239,V050,Aurangabad,Kochi,2025-08-23,2025-08-27,2025-08-27,delivered_on_time,SKU0231,3,1626.56,611.5133649189739,899.5611766160689,0,0,,0.77,0.354
SHP100240,ORD200240,V029,Nashik,Raipur,2025-05-04,2025-05-06,2025-05-12,delivered_delayed,SKU0220,2,2350.38,690.3237553401275,788.9593326526709,5,1,staffing shortage,0.53,0.727
SHP100241,ORD200241,V037,Rourkela,Chennai,2025-08-16,2025-08-24,2025-08-28,delivered_delayed,SKU0313,4,785.99,257.4875818852383,364.3344991884475,5,1,hub congestion,0.598,0.663
SHP100242,ORD200242,V049,Indore,Tiruchirappalli,2025-11-18,2025-11-21,2025-11-24,delivered_delayed,SKU0109,5,1406.42,504.3178771118514,634.7647694523808,3,1,staffing shortage,0.618,0.622
SHP100243,ORD200243,V043,Hyderabad,Kanpur,2025-05-03,2025-05-08,2025-05-08,delivered_on_time,SKU0123,7,2079.4,783.1459008712008,876.2422755198629,0,0,,0.679,0.466
SHP100244,ORD200244,V012,Jalandhar,Kolkata,2025-05-04,2025-05-12,2025-05-12,delivered_on_time,SKU0081,6,734.94,200.8727079299214,308.6835703687621,0,0,,0.719,0.413
SHP100245,ORD200245,V001,Guwahati,Noida,2025-11-24,2025-11-28,2025-11-29,delivered_delayed,SKU0353,6,1997.4,632.3933615765645,637.5455211797001,1,1,staffing shortage,0.74,0.377
SHP100246,ORD200246,V039,Gurgaon,Agra,2025-06-24,2025-06-30,2025-06-30,delivered_on_time,SKU0017,2,3661.04,1133.4069775680312,1363.4250383533467,0,0,,0.62,0.574
SHP100247,ORD200247,V015,Agra,Jabalpur,2025-10-11,2025-10-20,2025-10-23,delivered_delayed,SKU0145,3,3948.63,1187.2222296191233,2319.462143295976,3,1,hub congestion,0.654,0.542
SHP100248,ORD200248,V045,Noida,Kolkata,2025-04-14,2025-04-19,2025-04-23,delivered_delayed,SKU0352,4,836.25,352.5680554217534,406.1737588820701,4,1,customs delay,0.671,0.548
SHP100249,ORD200249,V017,Siliguri,Dhanbad,2025-01-15,2025-01-17,2025-01-21,delivered_delayed,SKU0339,1,2401.98,849.2978985046998,1079.3531519353414,3,1,route diversion,0.565,0.518
SHP100250,ORD200250,V028,Ahmedabad,Jalandhar,2025-11-10,2025-11-19,2025-11-27,delivered_delayed,SKU0116,1,3059.39,826.919878614012,1528.0394616876852,9,1,festival rush,0.503,0.687
SHP100251,ORD200251,V018,Jaipur,Kolkata,2025-12-02,2025-12-06,2025-12-11,delivered_delayed,SKU0031,3,568.78,215.6964092456241,350.78884702316407,4,1,customs delay,0.596,0.538
SHP100252,ORD200252,V020,Raipur,Bikaner,2025-04-15,2025-04-24,2025-04-24,delivered_on_time,SKU0423,2,2268.05,996.6744847983919,1134.9799671872327,0,0,,0.724,0.422
SHP100253,ORD200253,V037,Agra,Noida,2025-08-31,2025-09-05,2025-09-09,delivered_delayed,SKU0064,1,3570.58,1374.518323834269,1978.2349064419745,5,1,monsoon disruption,0.591,0.584
SHP100254,ORD200254,V030,Salem,Nashik,2025-05-07,2025-05-13,2025-05-16,delivered_delayed,SKU0359,3,4271.89,1099.434265140369,1774.2847239850028,3,1,vendor capacity issue,0.78,0.411
SHP100255,ORD200255,V018,Thane,Jalandhar,2025-10-01,2025-10-08,2025-10-08,delivered_on_time,SKU0253,3,1936.3,598.5522115687871,848.3646826369128,0,0,,0.577,0.609
SHP100256,ORD200256,V029,Hyderabad,Rourkela,2025-03-16,2025-03-24,2025-03-27,delivered_delayed,SKU0021,1,3685.74,1462.055254950155,1973.3366764354587,3,1,festival rush,0.573,0.697
SHP100257,ORD200257,V028,Durgapur,Meerut,2025-08-27,2025-08-30,2025-09-03,delivered_delayed,SKU0310,4,764.04,227.64561107443132,526.6263139317889,5,1,monsoon disruption,0.657,0.567
SHP100258,ORD200258,V002,Hyderabad,Patna,2025-08-16,2025-08-19,2025-08-21,delivered_delayed,SKU0493,2,3359.2,1194.2772444847737,2159.8899708082363,2,1,monsoon disruption,0.697,0.473
SHP100259,ORD200259,V044,Dehradun,Raipur,2025-04-30,2025-05-03,2025-05-06,delivered_delayed,SKU0487,2,1684.92,626.8998204652079,940.6618670788039,3,1,vendor capacity issue,0.692,0.47
SHP100260,ORD200260,V049,Jamshedpur,Ludhiana,2025-11-18,2025-11-21,2025-11-21,delivered_on_time,SKU0296,1,3852.97,1105.751568379523,1984.8319734886443,0,0,,0.607,0.588
